empresa,arquivo_origem,nomes_planos,caminho_completo
TC S.A,Plano_Remuneracao_1.pdf,"[""Plano de Ações Restritas ______________________________________________________________________ PLANO DE OUTORGA DE AÇÕES DA TC TRADERS CLUB S"", ""PLANO DE OUTORGA DE AÇÕES O presente Plano de Outorga de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./TC S.A/Plano_Remuneracao_1.pdf
TC S.A,Plano_Remuneracao_2.pdf,"[""Plano de Outorga PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES DA TC TRADERS CLUB S"", ""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Outorga de Opção de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./TC S.A/Plano_Remuneracao_2.pdf
TC S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE OUTORGA DE OPÇÕES DE COMPRA DE AÇÕES DE EMISSÃO DA TC TRADERS CLUB S"", ""plano de outorga de opções de compra de ações de emissão da Companhia (“Plano""]",./TC S.A/Plano_Remuneracao_3.pdf
TC S.A,Plano_Remuneracao_4.pdf,"[""PLANO DE OUTORGA DE OPÇÕES DE COMPRA DE AÇÕES DE EMISSÃO DA TC TRADERS CLUB S"", ""plano de outorga de opções de compra de ações de emissão da Companhia (“Plano""]",./TC S.A/Plano_Remuneracao_4.pdf
TECHNOS S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária em vigor no último exercício social e previsto para o exercício social corrente"", ""plano de opção de compra de ações (“Plano 01"", ""Plano de remuneração baseado em ações""]",./TECHNOS S.A/Item_8-4_FRE.pdf
TECHNOS S.A,Plano_Remuneracao_1.pdf,"[""Plano de Opção de Compra de Ações da Companhia TECHNOS S"", ""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA TECHNOS S""]",./TECHNOS S.A/Plano_Remuneracao_1.pdf
TECHNOS S.A,Plano_Remuneracao_3.pdf,"[""Plano de Opção de Compra de Ações da Companhia TECHNOS S"", ""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA TECHNOS S"", ""Plano de Opção de Compra de Ações da Tecnos S""]",./TECHNOS S.A/Plano_Remuneracao_3.pdf
TECHNOS S.A,Plano_Remuneracao_4.pdf,[],./TECHNOS S.A/Plano_Remuneracao_4.pdf
TECHNOS S.A,Plano_Remuneracao_5.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES DA TECHNOS S"", ""Plano de Opção de Compra de Ações da Tecnos S""]",./TECHNOS S.A/Plano_Remuneracao_5.pdf
TECHNOS S.A,Plano_Remuneracao_6.pdf,[],./TECHNOS S.A/Plano_Remuneracao_6.pdf
TECHNOS S.A,Plano_Remuneracao_7.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES"", ""Plano de Opção de Compra de Ações da TECHNOS S""]",./TECHNOS S.A/Plano_Remuneracao_7.pdf
TECNISA S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do Conselho de Administração e da Diretoria Estatutária"", ""Plano de Incentivo de Longo Prazo da Companhia (“2º Plano ILP"", ""plano de remuneração baseado em ações""]",./TECNISA S.A/Item_8-4_FRE.pdf
TECNISA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO DA TECNISA S"", ""Plano de Incentivo de Longo Prazo da Tecnisa S""]",./TECNISA S.A/Plano_Remuneracao_1.pdf
TELEFÔNICA BRASIL S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações"", ""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Incentivo via Unidades de Performance"", ""plano de remuneração baseado em ações""]",./TELEFÔNICA BRASIL S.A/Item_8-4_FRE.pdf
TELEFÔNICA BRASIL S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO VIA UNIDADES DE PERFORMANCE"", ""Plano de Incentivo via Unidades de Performance"", ""Plano de Incentivos a Longo Prazo (“PSP""]",./TELEFÔNICA BRASIL S.A/Plano_Remuneracao_1.pdf
TELEFÔNICA BRASIL S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO VIA UNIDADES DE PERFORMANCE"", ""Plano de Incentivo via Unidades de Performance"", ""Plano de Incentivos a Longo Prazo (“PSP""]",./TELEFÔNICA BRASIL S.A/Plano_Remuneracao_2.pdf
TELEFÔNICA BRASIL S.A,Plano_Remuneracao_4.pdf,"[""PLANO DE INCENTIVO VIA UNIDADES DE PERFORMANCE"", ""Plano de Incentivo via Unidades de Performance"", ""Plano de Incentivos a Longo Prazo (“PSP""]",./TELEFÔNICA BRASIL S.A/Plano_Remuneracao_4.pdf
TIGRE S.A. PARTICIPAÇÕES,Item_8-4_FRE.pdf,[],./TIGRE S.A. PARTICIPAÇÕES/Item_8-4_FRE.pdf
TIGRE S.A. PARTICIPAÇÕES,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO BASEADO EM AÇÕES FANTASMAS O presente Plano de Incentivo a Longo Prazo tem por objetivo estabelecer regras para que executivos da Tigre S"", ""PLANO DE INCENTIVO BASEADO EM AÇÕES""]",./TIGRE S.A. PARTICIPAÇÕES/Plano_Remuneracao_1.pdf
TIM S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""plano de incentivo de longo prazo para os exercícios de 2021-2023"", ""plano de incentivo de longo prazo para os exercícios de 2024-2026"", ""plano de remuneração baseado em ações"", ""planos de Incentivo de Longo Prazo baseado em ações""]",./TIM S.A/Item_8-4_FRE.pdf
TIM S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO 2024 - 2026 1"", ""Plano de Incentivo de Longo Prazo (“Plano"", ""Plano de Incentivo de Longo Prazo""]",./TIM S.A/Plano_Remuneracao_1.pdf
TOTVS S.A,Item_8-4_FRE.pdf,"[""Plano de Remuneração Baseado em Ações vigente"", ""Plano de Remuneração Baseado em Ações""]",./TOTVS S.A/Item_8-4_FRE.pdf
TOTVS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES1 O presente Plano de Remuneração Baseado em Ações encontra-se dividido em quatro Capítulos"", ""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES1 O presente Plano de Remuneração Baseado em Ações""]",./TOTVS S.A/Plano_Remuneracao_1.pdf
TOTVS S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE INCENTIVO BASEADO EM AÇÕES1 1 DEFINIÇÕES"", ""PLANO DE INCENTIVO BASEADO EM AÇÕES""]",./TOTVS S.A/Plano_Remuneracao_3.pdf
TRACK & FIELD CO S.A,Item_8-4_FRE.pdf,[],./TRACK & FIELD CO S.A/Item_8-4_FRE.pdf
TRACK & FIELD CO S.A,Plano_Remuneracao_1.pdf,[],./TRACK & FIELD CO S.A/Plano_Remuneracao_1.pdf
TRACK & FIELD CO S.A,Plano_Remuneracao_2.pdf,"[""Plano de Opção de Ações 1"", ""Plano de Opção de Ações tem por objetivo de alinhar os objetivos de longo prazo da Track""]",./TRACK & FIELD CO S.A/Plano_Remuneracao_2.pdf
TRISUL S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""plano de remuneração baseado em ações Não aplicável"", ""plano de remuneração baseado em ações vigente para o presente exercício social"", ""plano de remuneração baseado em ações""]",./TRISUL S.A/Item_8-4_FRE.pdf
TRISUL S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO O presente Plano de Incentivo de Longo Prazo da Trisul S"", ""Plano de Incentivo de Longo Prazo""]",./TRISUL S.A/Plano_Remuneracao_1.pdf
TROCAFONE S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO DA TROCAFONE S"", ""Plano de Incentivo de Longo Prazo da Companhia""]",./TROCAFONE S.A/Plano_Remuneracao_1.pdf
TROCAFONE S.A,Plano_Remuneracao_2.pdf,[],./TROCAFONE S.A/Plano_Remuneracao_2.pdf
TRÊS TENTOS AGROINDUSTRIAL S.A,Item_8-4_FRE.pdf,[],./TRÊS TENTOS AGROINDUSTRIAL S.A/Item_8-4_FRE.pdf
TRÊS TENTOS AGROINDUSTRIAL S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES 1"", ""Plano de Opção de Compra de Ações (“Plano""]",./TRÊS TENTOS AGROINDUSTRIAL S.A/Plano_Remuneracao_1.pdf
TRÊS TENTOS AGROINDUSTRIAL S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES 1"", ""Plano de Opção de Compra de Ações (o “Plano""]",./TRÊS TENTOS AGROINDUSTRIAL S.A/Plano_Remuneracao_2.pdf
TUPY S.A,Item_8-4_FRE.pdf,"[""Plano de Incentivos de Longo Prazo da Tupy S""]",./TUPY S.A/Item_8-4_FRE.pdf
TUPY S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVOS DE LONGO PRAZO DA TUPY S"", ""Plano de Incentivos de Longo Prazo (doravante denominado simplesmente “Plano de ILP""]",./TUPY S.A/Plano_Remuneracao_2.pdf
TUPY S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE INCENTIVOS DE LONGO PRAZO DA TUPY S"", ""Plano de Incentivos de Longo Prazo (doravante denominado simplesmente “Plano de ILP""]",./TUPY S.A/Plano_Remuneracao_3.pdf
ULTRAPAR PARTICIPACOES S.A,Item_8-4_FRE.pdf,"[""plano de ações em que era outorgado o usufruto de ações mantidas em tesouraria ao executivo"", ""plano de incentivo baseado em ações que estabelece os termos e condições gerais para a concessão de ações ordinárias de emissão da Companhia mantidas em tesouraria"", ""plano de incentivo baseado em ações""]",./ULTRAPAR PARTICIPACOES S.A/Item_8-4_FRE.pdf
ULTRAPAR PARTICIPACOES S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE INCENTIVO BASEADO EM AÇÕES 1"", ""PLANO DE INCENTIVO EM AÇÕES 1"", ""Plano de Incentivo Baseado em Ações da Ultrapar Participações S"", ""PLANO DE INCENTIVO BASEADO EM AÇÕES"", ""Plano de Incentivo Baseado em Ações""]",./ULTRAPAR PARTICIPACOES S.A/Plano_Remuneracao_2.pdf
UNIFIQUE TELECOMUNICAÇÕES S.A,Item_8-4_FRE.pdf,[],./UNIFIQUE TELECOMUNICAÇÕES S.A/Item_8-4_FRE.pdf
UNIFIQUE TELECOMUNICAÇÕES S.A,Plano_Remuneracao_1.pdf,"[""Plano de Outorga de Opção de Compra de Ações da Companhia (“Plano de Opção""]",./UNIFIQUE TELECOMUNICAÇÕES S.A/Plano_Remuneracao_1.pdf
UNIFIQUE TELECOMUNICAÇÕES S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OUTORGA DE AÇÕES DA COMPANHIA Este Plano de Opção de Compra Ações da Unifique Telecomunicações S""]",./UNIFIQUE TELECOMUNICAÇÕES S.A/Plano_Remuneracao_2.pdf
UNIPAR CARBOCLORO S.A,Item_8-4_FRE.pdf,[],./UNIPAR CARBOCLORO S.A/Item_8-4_FRE.pdf
UNIPAR CARBOCLORO S.A,Plano_Remuneracao_1.pdf,[],./UNIPAR CARBOCLORO S.A/Plano_Remuneracao_1.pdf
UNIPAR CARBOCLORO S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OUTORGA DE AÇÕES RESTRITAS O presente plano de outorga de ações restritas (“Plano""]",./UNIPAR CARBOCLORO S.A/Plano_Remuneracao_2.pdf
VALE S.A,Item_8-4_FRE.pdf,"[""Plano de Ações Vale (“PAV"", ""plano de remuneração variável de longo prazo""]",./VALE S.A/Item_8-4_FRE.pdf
VALE S.A,Plano_Remuneracao_1.pdf,[],./VALE S.A/Plano_Remuneracao_1.pdf
VALE S.A,Plano_Remuneracao_11.pdf,[],./VALE S.A/Plano_Remuneracao_11.pdf
VALE S.A,Plano_Remuneracao_12.pdf,[],./VALE S.A/Plano_Remuneracao_12.pdf
VALE S.A,Plano_Remuneracao_13.pdf,[],./VALE S.A/Plano_Remuneracao_13.pdf
VALE S.A,Plano_Remuneracao_14.pdf,[],./VALE S.A/Plano_Remuneracao_14.pdf
VALE S.A,Plano_Remuneracao_7.pdf,"[""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES 1"", ""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES""]",./VALE S.A/Plano_Remuneracao_7.pdf
VALE S.A,Plano_Remuneracao_8.pdf,[],./VALE S.A/Plano_Remuneracao_8.pdf
VALE S.A,Plano_Remuneracao_9.pdf,[],./VALE S.A/Plano_Remuneracao_9.pdf
VALID SOLUÇÕES S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""plano de opção de compra de ações e um plano de remuneração baseado em ações"", ""Plano de Opção de Compra de Ações (“Plano 1"", ""plano de remuneração baseado em ações""]",./VALID SOLUÇÕES S.A/Item_8-4_FRE.pdf
VALID SOLUÇÕES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO I"", ""Plano de Incentivo de Longo Prazo (\""Plano\"") da Valid Soluções S""]",./VALID SOLUÇÕES S.A/Plano_Remuneracao_1.pdf
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIP. S.A",Plano_Remuneracao_1.pdf,[],"./VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIP. S.A/Plano_Remuneracao_1.pdf"
VERO S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações (a) termos e condições gerais Plano de Ações Restritas A Companhia possui um Plano de Ações Restritas (“Plano RSU"", ""Plano de Ações Phantom O Plano de Ações Phantom consiste na entrega"", ""Plano de remuneração baseado em ações""]",./VERO S.A/Item_8-4_FRE.pdf
VERO S.A,Plano_Remuneracao_1.pdf,[],./VERO S.A/Plano_Remuneracao_1.pdf
VERO S.A,Plano_Remuneracao_2.pdf,"[""Plano de Outorga de Opções de Compra de Ações da Vero S"", ""PLANO DE OUTORGA DE OPÇÕES DE COMPRA DE AÇÕES DA VERO S""]",./VERO S.A/Plano_Remuneracao_2.pdf
VIBRA ENERGIA S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações No âmbito da Assembleia Geral Ordinária e Extraordinária realizada em 28 de julho de 2020"", ""Plano de Remuneração em Opções de Compra de Ações (“Plano de Opções"", ""Plano de Ações Restritas"", ""Plano de Ações de Performance (“Plano de Performance"", ""Plano de remuneração baseado em ações""]",./VIBRA ENERGIA S.A/Item_8-4_FRE.pdf
VIBRA ENERGIA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE AÇÕES RESTRITAS O presente Plano de Outorga de Ações Restritas é regido pelas disposições abaixo""]",./VIBRA ENERGIA S.A/Plano_Remuneracao_1.pdf
VIBRA ENERGIA S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES (nos termos do Anexo 13"", ""PLANO DE REMUNERAÇÃO EM OPÇÕES DE COMPRA DE AÇÕES O presente Plano de Remuneração em Opções de Compra de Ações é regido pelas disposições abaixo e pela legislação aplicável"", ""PLANO DE REMUNERAÇÃO BASEADO EM AÇÕES""]",./VIBRA ENERGIA S.A/Plano_Remuneracao_2.pdf
VIBRA ENERGIA S.A,Plano_Remuneracao_3.pdf,"[""PLANO DE AÇÕES RESTRITAS"", ""PLANO DE OUTORGA DE AÇÕES RESTRITAS (PROGRAMA DE MATCHING) O presente Plano de Outorga de Ações Restritas""]",./VIBRA ENERGIA S.A/Plano_Remuneracao_3.pdf
VITRU BRASIL EMPREEND. PARTICIP. E COMERCIO S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES DA COMPANHIA VITRU BRASIL EMPREENDIMENTOS"", ""PLANO DE INCENTIVO BASEADO EM ENTREGA DE AÇÕES O presente Plano de Incentivo Baseado em Entrega de Ações da Vitru Brasil Empreendimentos"", ""PLANO DE INCENTIVO DE LONGO PRAZO BASEADO EM AÇÕES""]",./VITRU BRASIL EMPREEND. PARTICIP. E COMERCIO S.A/Plano_Remuneracao_1.pdf
VITTIA S.A,Item_8-4_FRE.pdf,"[""Plano de Incentivo Baseado em Ações (“Plano"", ""Plano de Incentivo Baseado em Ações""]",./VITTIA S.A/Item_8-4_FRE.pdf
VITTIA S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO BASEADO EM AÇÕES São Paulo"", ""Plano de Incentivo baseado em Ações (“Plano"", ""PLANO DE INCENTIVO BASEADO EM AÇÕES"", ""Plano de Incentivo baseado em Ações""]",./VITTIA S.A/Plano_Remuneracao_1.pdf
VIVARA PARTICIPAÇOES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE AÇÕES DA VIVARA PARTICIPAÇÕES S"", ""PLANO DE OUTORGA DE AÇÕES O presente Plano de Outorga de Ações é regido pelas disposições abaixo e pela legislação aplicável""]",./VIVARA PARTICIPAÇOES S.A/Plano_Remuneracao_1.pdf
VIVER INCORPORADORA E CONSTRUTORA S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações do conselho de administração e diretoria estatutária Não aplicável"", ""Plano de remuneração baseado em ações"", ""planos de remuneração baseado em ações""]",./VIVER INCORPORADORA E CONSTRUTORA S.A/Item_8-4_FRE.pdf
VIVER INCORPORADORA E CONSTRUTORA S.A,Plano_Remuneracao_1.pdf,"[""Plano de Outorga de Benefícios da Companhia (“Plano""]",./VIVER INCORPORADORA E CONSTRUTORA S.A/Plano_Remuneracao_1.pdf
VULCABRAS S.A,Item_8-4_FRE.pdf,"[""Plano de remuneração baseado em ações (a) Termos e condições gerais Em 31 de dezembro de 2024"", ""plano de opção de outorga de ações"", ""Plano de remuneração baseado em ações""]",./VULCABRAS S.A/Item_8-4_FRE.pdf
VULCABRAS S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES"", ""Plano de Outorga de Opção de Compra de Ações""]",./VULCABRAS S.A/Plano_Remuneracao_1.pdf
VULCABRAS S.A,Plano_Remuneracao_2.pdf,"[""Plano de Outorga de Opção de Compras de Ações (Art"", ""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES"", ""Plano de Outorga de Opção de Compra de Ações""]",./VULCABRAS S.A/Plano_Remuneracao_2.pdf
VULCABRAS S.A,Plano_Remuneracao_3.pdf,"[""Plano de Outorga de Opção de Compras de Ações (Art"", ""PLANO DE OUTORGA DE OPÇÃO DE COMPRA DE AÇÕES"", ""Plano de Outorga de Opção de Compra de Ações""]",./VULCABRAS S.A/Plano_Remuneracao_3.pdf
VULCABRAS S.A,Plano_Remuneracao_4.pdf,[],./VULCABRAS S.A/Plano_Remuneracao_4.pdf
VULCABRAS S.A,Plano_Remuneracao_5.pdf,[],./VULCABRAS S.A/Plano_Remuneracao_5.pdf
VULCABRAS S.A,Plano_Remuneracao_6.pdf,[],./VULCABRAS S.A/Plano_Remuneracao_6.pdf
VULCABRAS S.A,Plano_Remuneracao_7.pdf,[],./VULCABRAS S.A/Plano_Remuneracao_7.pdf
WEG S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Incentivo de Longo Prazo (o “Plano ILP"", ""plano de remuneração baseado em ações""]",./WEG S.A/Item_8-4_FRE.pdf
WEG S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE INCENTIVO DE LONGO PRAZO PARA ADMINISTRADORES E GESTORES WEG S"", ""Plano de Incentivo de Longo Prazo para Administradores e Gestores WEG (“PLANO ILP""]",./WEG S.A/Plano_Remuneracao_1.pdf
WHIRLPOOL S.A,Item_8-4_FRE.pdf,"[""plano de remuneração baseado em ações do conselho de administração e da diretoria estatutária"", ""Plano de Opção de Compra de Ações (“Plano de Opção"", ""Plano de Ações Restritas (“Plano de Ações Restritas"", ""Plano de Opção é realizada a um grupo seleto de colaboradores em cargos de executivos seniores da companhia"", ""plano de remuneração baseado em ações""]",./WHIRLPOOL S.A/Item_8-4_FRE.pdf
WHIRLPOOL S.A,Plano_Remuneracao_1.pdf,"[""Plano de Ações restritas Aprovado pelo Comitê de Recursos Humanos do Conselho de Administradores da Whirlpool Corporation"", ""plano de remuneração baseado em ações da Whirlpool representa a composição da remuneração atrelada aos indicadores de desempenho da companhia de longo prazo"", ""plano de remuneração baseado em ações"", ""plano de Unidades de Ações Restritas faz parte deste plano de remuneração baseado em ações""]",./WHIRLPOOL S.A/Plano_Remuneracao_1.pdf
WHIRLPOOL S.A,Plano_Remuneracao_2.pdf,"[""Plano de Opção de Compra de Ações Aprovado pelo Comitê de Recursos Humanos do Conselho de Administradores da Whirlpool Corporation"", ""plano de remuneração baseado em ações da Whirlpool representa a composição da remuneração atrelada aos indicadores de desempenho da companhia de longo prazo"", ""plano de Opção de Compra de Ações faz parte deste plano de remuneração baseado em ações"", ""plano de remuneração baseado em ações""]",./WHIRLPOOL S.A/Plano_Remuneracao_2.pdf
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A,Item_8-4_FRE.pdf,"[""Plano de Outorga de Opção de Compra de Ações Fantasma da Companhia"", ""Plano de Opção de Compra de Ações Fantasma da Companhia""]",./WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A/Item_8-4_FRE.pdf
WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A,Plano_Remuneracao_2.pdf,"[""PLANO DE OUTORGA DE OPÇÕES DE COMPRA DE AÇÕES FANTASMA""]",./WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A/Plano_Remuneracao_2.pdf
YDUQS PARTICIPACOES S.A,Item_8-4_FRE.pdf,"[""Plano de Outorga de Ações Restritas (“Plano de Ações Restritas"", ""Plano de Opção de Compra de Ações (“Segundo Plano de Opções"", ""Plano de Outorga de Ações"", ""Plano de Ações Restritas e o Segundo Plano de Opções"", ""Plano de Ações Restritas conforme acima indicado"", ""Plano de Ações Restritas Os Participantes elegíveis ao referido plano consistem nos administradores ou empregados da Companhia"", ""Plano de Ações Restritas""]",./YDUQS PARTICIPACOES S.A/Item_8-4_FRE.pdf
YDUQS PARTICIPACOES S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OUTORGA DE AÇÕES RESTRITAS O presente Plano de Outorga de Ações Restritas é regido pelas disposições abaixo e pela legislação aplicável"", ""Plano de Outorga de Ações Restritas""]",./YDUQS PARTICIPACOES S.A/Plano_Remuneracao_1.pdf
ZAMP S.A,Plano_Remuneracao_1.pdf,"[""PLANO DE OPÇÃO DE COMPRA DE AÇÕES O presente Plano de Opção de Compra de Ações da ZAMP S""]",./ZAMP S.A/Plano_Remuneracao_1.pdf
ZAMP S.A,Plano_Remuneracao_2.pdf,[],./ZAMP S.A/Plano_Remuneracao_2.pdf
ZAMP S.A,Plano_Remuneracao_3.pdf,[],./ZAMP S.A/Plano_Remuneracao_3.pdf
ZAMP S.A,Plano_Remuneracao_4.pdf,[],./ZAMP S.A/Plano_Remuneracao_4.pdf
